期數,日期,中獎號碼 1,2,3,4,5,6,特別號碼,上期出現號碼,小,大,單數,雙數,1-10,11-20,21-30,31-40,41-50,頭獎 中獎注數,頭獎 每注獎金,二獎 中獎注數,二獎 每注獎金,三獎 中獎注數,三獎 每注獎金,四獎 中獎注數,四獎 每注獎金,五獎 中獎注數,五獎 每注獎金,六獎 中獎注數,六獎 每注獎金,七獎 中獎注數,七獎 每注獎金,八獎 中獎注數,八獎 每注獎金
99000048,2010-06-15,2,4,17,20,27,44,24,"20,27",4,2,2,4,2,2,1,0,1,0,0.00,2,2755835.00,42,131230.00,132,23197.00,2447,4755.00,3463,1000.00,47194,400.00,,
99000047,2010-06-11,1,20,21,27,42,43,26,42,3,3,4,2,1,1,2,0,2,0,0.00,1,10743991.00,62,93578.00,108,29844.00,2436,5028.00,3419,1000.00,45720,400.00,,
99000046,2010-06-08,8,24,25,40,42,46,10,,2,4,1,5,1,0,2,1,2,0,0.00,0,0.00,47,105152.00,172,15963.00,2925,3566.00,4278,1000.00,48310,400.00,,
99000045,2010-06-04,11,15,27,28,37,39,4,"15,28",2,4,5,1,0,2,2,2,0,0,0.00,1,4901802.00,43,113995.00,136,20023.00,2412,4290.00,3947,1000.00,43797,400.00,,
99000044,2010-06-01,2,5,15,28,35,40,1,,3,3,3,3,2,1,1,2,0,0,0.00,1,4472584.00,78,57340.00,129,19261.00,3060,3085.00,3616,1000.00,50514,400.00,,
99000043,2010-05-28,3,18,19,20,26,43,10,"20,43",4,2,3,3,1,3,1,0,1,0,0.00,1,12372855.00,49,105115.00,118,24249.00,2245,4843.00,3373,1000.00,41266,400.00,,
99000042,2010-05-25,1,20,30,32,34,43,3,,2,4,2,4,1,1,1,2,1,1,327308436.00,0,0.00,73,98934.00,175,22927.00,3583,4255.00,4903,1000.00,64785,400.00,,
99000041,2010-05-21,4,12,16,27,44,47,39,27,3,3,2,4,1,2,1,0,2,0,0.00,2,6099276.00,69,93612.00,152,23608.00,2963,4602.00,3993,1000.00,53602,400.00,,
99000040,2010-05-18,3,6,14,27,28,33,5,"3,6,28",3,3,3,3,2,1,2,1,0,0,0.00,0,0.00,52,110371.00,181,17616.00,2962,4090.00,4338,1000.00,51338,400.00,,
99000039,2010-05-14,3,6,16,21,28,47,18,,4,2,3,3,2,1,2,0,1,0,0.00,1,5882958.00,66,89135.00,103,31731.00,2932,4235.00,3925,1000.00,52213,400.00,,
99000038,2010-05-11,11,13,29,33,42,45,2,,2,4,5,1,0,2,1,1,2,0,0.00,1,5146767.00,77,66841.00,155,18447.00,3766,2885.00,4018,1000.00,55618,400.00,,
99000037,2010-05-07,19,23,28,32,38,49,20,"23,32",2,4,3,3,0,1,2,2,1,0,0.00,1,5401718.00,56,96459.00,122,24597.00,2555,4463.00,3261,1000.00,47985,400.00,,
99000036,2010-05-04,4,15,23,32,34,35,18,35,3,3,3,3,1,1,1,3,0,0,0.00,2,10019843.00,45,106447.00,114,23343.00,2901,3485.00,3746,1000.00,49654,400.00,,
99000035,2010-04-30,8,35,36,37,39,44,20,35,1,5,3,3,1,0,0,4,1,0,0.00,0,0.00,30,178435.00,131,22701.00,2679,4218.00,4282,1000.00,49268,400.00,,
99000034,2010-04-27,12,14,16,34,35,48,43,,3,3,1,5,0,3,0,2,1,0,0.00,0,0.00,65,73751.00,140,19023.00,2927,3457.00,3570,1000.00,48309,400.00,,
99000033,2010-04-23,3,4,30,45,47,49,27,,2,4,4,2,2,0,1,0,3,1,100000000.00,0,0.00,41,124454.00,108,26248.00,2294,4695.00,3157,1000.00,42315,400.00,,
99000032,2010-04-20,2,7,21,23,32,41,42,,4,2,4,2,2,0,2,1,1,1,100000000.00,1,4937450.00,73,67636.00,146,18787.00,3667,2842.00,3719,1000.00,54560,400.00,,
99000031,2010-04-16,1,24,30,31,34,40,43,34,2,4,2,4,1,0,2,3,0,0,0.00,1,5819937.00,42,138569.00,120,26944.00,2406,5106.00,3307,1000.00,45367,400.00,,
99000030,2010-04-13,12,14,34,42,46,49,25,49,2,4,1,5,0,2,0,1,3,1,100000000.00,1,5377150.00,42,128027.00,117,25532.00,2362,4805.00,3489,1000.00,43419,400.00,,
99000029,2010-04-09,4,5,29,36,40,49,26,,2,4,3,3,2,0,1,2,1,1,102205835.00,4,1378627.00,70,78778.00,550,5570.00,3409,3415.00,6526,1000.00,56803,400.00,,
99000028,2010-04-06,9,23,27,28,31,41,44,41,2,4,5,1,1,0,3,1,1,0,0.00,2,2405508.00,58,82948.00,100,26727.00,2256,4502.00,2747,1000.00,42889,400.00,,
99000027,2010-04-02,1,6,16,21,41,48,12,"16,41",4,2,3,3,2,1,1,0,2,0,0.00,1,5534000.00,50,110680.00,118,26054.00,2150,5433.00,3441,1000.00,42203,400.00,,
99000026,2010-03-30,16,37,41,46,47,49,14,,1,5,4,2,0,1,0,1,4,1,240418706.00,1,6741862.00,47,143443.00,129,29034.00,2623,5426.00,3529,1000.00,46772,400.00,,
99000025,2010-03-26,9,17,19,23,35,36,34,35,4,2,5,1,1,2,1,2,0,0,0.00,1,6098472.00,55,110881.00,168,20166.00,3526,3651.00,4870,1000.00,61928,400.00,,
99000024,2010-03-23,11,22,28,35,37,48,49,22,2,4,3,3,0,1,2,2,1,0,0.00,1,6056379.00,39,155291.00,114,29514.00,2805,4558.00,3303,1000.00,52501,400.00,,
99000023,2010-03-19,5,8,18,22,29,49,47,,4,2,3,3,2,1,2,0,1,0,0.00,2,3077495.00,72,85485.00,167,20475.00,3586,3623.00,4096,1000.00,63697,400.00,,
99000022,2010-03-16,26,36,37,39,41,46,4,,0,6,3,3,0,0,1,3,2,0,0.00,2,6127323.00,48,123126.00,151,21744.00,2879,4333.00,4064,1000.00,52822,400.00,,
99000021,2010-03-12,18,19,23,31,35,38,22,,3,3,4,2,0,2,1,3,0,0,0.00,0,0.00,65,97608.00,142,24822.00,3099,4322.00,4032,1000.00,58583,400.00,,
99000020,2010-03-09,5,7,12,14,16,36,4,,5,1,2,4,2,3,0,1,0,2,50000000.00,1,5095299.00,80,63691.00,179,15814.00,3528,3048.00,4617,1000.00,59149,400.00,,
99000019,2010-03-05,3,15,21,22,35,38,4,"3,38",4,2,4,2,1,1,2,2,0,1,100000000.00,1,6698118.00,62,108034.00,146,25487.00,3278,4313.00,4590,1000.00,58695,400.00,,
99000018,2010-03-02,2,3,9,33,34,38,45,34,3,3,3,3,3,0,0,3,0,0,0.00,1,6147589.00,78,78815.00,141,24222.00,3726,3483.00,4329,1000.00,67242,400.00,,
99000017,2010-02-26,5,6,22,32,34,47,1,5,3,3,2,4,2,0,1,2,1,1,485538047.00,3,5901758.00,133,133122.00,354,27786.00,8047,4644.00,11222,1000.00,150460,400.00,,
99000016,2010-02-23,5,19,23,40,45,48,6,,3,3,4,2,1,1,1,1,2,0,0.00,4,4147370.00,154,107723.00,406,22700.00,8024,4364.00,10677,1000.00,142735,400.00,,
99000015,2010-02-19,12,14,27,30,37,43,36,43,2,4,3,3,0,2,2,1,1,0,0.00,6,2408742.00,117,123525.00,301,26674.00,6608,4617.00,8726,1000.00,125886,400.00,,
99000014,2010-02-16,5,26,29,36,43,49,12,,1,5,4,2,1,0,2,1,2,0,0.00,2,5538830.00,89,124468.00,349,17633.00,5549,4214.00,8858,1000.00,100834,400.00,,
99000013,2010-02-12,1,14,23,31,32,40,35,32,3,3,3,3,1,1,1,3,0,1,204521541.00,2,5065677.00,94,107780.00,228,24686.00,4803,4453.00,6167,1000.00,90332,400.00,,
99000012,2010-02-09,9,13,32,34,35,45,38,,2,4,4,2,1,1,0,3,1,0,0.00,1,11380877.00,53,114858.00,160,21137.00,3014,4263.00,4324,1000.00,54194,400.00,,
99000011,2010-02-05,1,5,14,19,33,36,16,,4,2,4,2,2,2,0,2,0,1,105064039.00,0,0.00,78,67863.00,130,22621.00,3307,3379.00,3626,1000.00,56392,400.00,,
99000010,2010-02-02,9,15,18,21,27,41,46,18,4,2,5,1,1,2,2,0,1,0,0.00,1,5234076.00,60,87234.00,120,24231.00,3034,3641.00,3184,1000.00,53881,400.00,,
99000009,2010-01-29,16,18,29,34,44,49,8,,2,4,2,4,0,2,1,1,2,0,0.00,2,2887795.00,90,64173.00,159,20180.00,2911,4188.00,4125,1000.00,50755,400.00,,
99000008,2010-01-26,25,26,28,33,39,40,10,,0,6,3,3,0,0,3,3,0,1,100000000.00,1,4920244.00,63,78099.00,168,16270.00,3114,3335.00,4863,1000.00,55156,400.00,,
99000007,2010-01-22,3,23,24,31,32,46,47,"24,32",3,3,3,3,1,0,2,2,1,0,0.00,2,12110534.00,51,116257.00,128,25734.00,2772,4515.00,3339,1000.00,50220,400.00,,
99000006,2010-01-19,13,24,25,32,35,45,5,,2,4,4,2,0,1,2,2,1,1,248856321.00,0,0.00,70,90282.00,187,18775.00,3110,4289.00,5700,1000.00,57748,400.00,,
99000005,2010-01-15,4,7,26,41,47,49,3,,2,4,4,2,2,0,1,0,3,0,0.00,0,0.00,87,71659.00,172,20136.00,3956,3326.00,4780,1000.00,66822,400.00,,
99000004,2010-01-12,1,23,34,36,46,48,18,1,2,4,2,4,1,0,1,2,2,0,0.00,0,0.00,46,124733.00,100,31876.00,2466,4912.00,3341,1000.00,45169,400.00,,
99000003,2010-01-08,1,8,19,21,43,45,30,,4,2,5,1,2,1,1,0,2,0,0.00,2,2639857.00,57,92626.00,141,20802.00,2847,3915.00,3770,1000.00,51201,400.00,,
99000002,2010-01-05,11,18,24,32,38,40,47,,3,3,1,5,0,2,1,3,0,0,0.00,1,4930069.00,55,89637.00,91,30098.00,2787,3734.00,2932,1000.00,48375,400.00,,
99000001,2010-01-01,2,16,20,22,23,27,46,,5,1,2,4,1,2,3,0,0,0,0.00,2,7804490.00,64,80016.00,117,24316.00,2733,3955.00,3291,1000.00,49740,400.00,,
98000104,2009-12-29,12,21,25,29,42,48,6,"12,42",2,4,3,3,0,1,3,0,2,0,0.00,0,0.00,46,108541.00,120,23115.00,2562,4114.00,3626,1000.00,45724,400.00,,
98000103,2009-12-25,9,12,22,30,42,47,27,47,3,3,2,4,1,1,2,0,2,1,100000000.00,0,0.00,35,157001.00,124,24619.00,2678,4331.00,3522,1000.00,51345,400.00,,
98000102,2009-12-22,10,11,14,24,27,47,32,,4,2,3,3,1,2,2,0,1,0,0.00,1,4808176.00,41,117272.00,110,24283.00,2517,4032.00,2906,1000.00,45459,400.00,,
98000101,2009-12-18,3,16,32,42,43,45,6,43,2,4,3,3,1,1,0,1,3,1,100000000.00,1,5257306.00,44,119484.00,128,22818.00,2259,4913.00,2988,1000.00,41089,400.00,,
98000100,2009-12-15,4,35,38,43,44,48,37,48,1,5,2,4,1,0,0,2,3,0,0.00,2,2635792.00,39,135168.00,77,38034.00,1918,5802.00,2768,1000.00,37893,400.00,,
98000099,2009-12-11,12,15,20,29,36,48,31,,3,3,2,4,0,3,1,1,1,1,100000000.00,2,2586319.00,83,62320.00,182,15789.00,3618,3018.00,4301,1000.00,60042,400.00,,
98000098,2009-12-08,4,16,19,27,32,39,21,"19,39",3,3,3,3,1,2,1,2,0,0,0.00,2,2605669.00,39,133624.00,126,22977.00,2267,4852.00,2912,1000.00,40670,400.00,,
98000097,2009-12-04,2,3,13,19,22,39,21,,5,1,4,2,2,2,1,1,0,1,303206602.00,4,3623682.00,77,105122.00,216,20818.00,3990,4282.00,5611,1000.00,73980,400.00,,
98000096,2009-12-01,11,23,27,29,38,49,40,,2,4,5,1,0,1,3,1,1,0,0.00,0,0.00,70,91433.00,138,25766.00,3350,4033.00,4049,1000.00,58260,400.00,,
98000095,2009-11-27,1,5,6,15,19,26,14,,5,1,4,2,3,2,1,0,0,0,0.00,3,3997926.00,84,74596.00,165,21098.00,3988,3317.00,4359,1000.00,69684,400.00,,
98000094,2009-11-24,2,7,13,23,27,40,4,13,4,2,4,2,2,1,2,1,0,0,0.00,0,0.00,51,112306.00,155,20529.00,3217,3758.00,4536,1000.00,56521,400.00,,
98000093,2009-11-20,5,13,15,20,26,31,35,,4,2,4,2,1,3,1,1,0,0,0.00,1,5478973.00,109,50265.00,183,16633.00,4293,2694.00,4883,1000.00,64478,400.00,,
98000092,2009-11-17,1,4,8,10,34,49,46,,4,2,2,4,4,0,0,1,1,0,0.00,1,4858170.00,54,89966.00,114,23675.00,2957,3468.00,3188,1000.00,51127,400.00,,
98000091,2009-11-13,13,25,32,33,38,47,26,25,1,5,4,2,0,1,1,3,1,0,0.00,3,1746255.00,43,121831.00,109,26701.00,2651,4171.00,3614,1000.00,47661,400.00,,
98000090,2009-11-10,2,7,22,25,26,42,44,2,3,3,2,4,2,0,3,0,1,0,0.00,2,2492440.00,54,92312.00,108,25642.00,3169,3320.00,3058,1000.00,51390,400.00,,
98000089,2009-11-06,1,2,10,44,45,46,22,,3,3,2,4,3,0,0,0,3,1,206093741.00,2,3393074.00,62,109454.00,176,21420.00,3136,4568.00,4226,1000.00,55498,400.00,,
98000088,2009-11-03,5,13,20,26,29,34,30,20,3,3,3,3,1,2,2,1,0,0,0.00,1,5301417.00,74,71640.00,111,26533.00,2933,3815.00,3507,1000.00,49148,400.00,,
98000087,2009-10-30,4,8,12,20,37,39,30,12,4,2,2,4,2,2,0,2,0,0,0.00,4,2519720.00,74,69352.00,179,15928.00,3912,2769.00,4457,1000.00,60859,400.00,,
98000086,2009-10-27,2,12,28,32,42,46,23,,2,4,0,6,1,1,1,1,2,0,0.00,0,0.00,51,96996.00,141,19490.00,2660,3926.00,4011,1000.00,45079,400.00,,
98000085,2009-10-23,5,6,18,19,21,34,10,,5,1,3,3,2,2,1,1,0,0,0.00,2,2414457.00,67,72073.00,162,16560.00,3504,2909.00,4411,1000.00,54790,400.00,,
98000084,2009-10-20,1,11,12,14,41,46,45,,4,2,3,3,1,3,0,0,2,0,0.00,3,3511037.00,43,115923.00,103,26886.00,2466,4267.00,2938,1000.00,45518,400.00,,
98000083,2009-10-16,13,15,20,29,30,43,1,13,3,3,4,2,0,3,2,0,1,2,50000000.00,0,0.00,35,158526.00,126,24463.00,2495,4694.00,3565,1000.00,47709,400.00,,
98000082,2009-10-13,5,13,28,40,44,49,43,40,2,4,3,3,1,1,1,1,2,0,0.00,1,5112434.00,49,104335.00,101,28121.00,2336,4620.00,2945,1000.00,41785,400.00,,
98000081,2009-10-09,10,14,17,33,40,41,12,"14,33",3,3,3,3,1,2,0,2,1,1,567344206.00,1,14898265.00,135,110357.00,326,25389.00,7056,4457.00,9192,1000.00,125129,400.00,,
98000080,2009-10-06,9,14,15,22,26,33,16,"9,15",4,2,3,3,1,2,2,1,0,0,0.00,3,3648231.00,120,91205.00,304,20001.00,6109,3782.00,8325,1000.00,113205,400.00,,
98000079,2009-10-02,9,15,25,28,30,35,22,,2,4,4,2,1,1,3,1,0,0,0.00,3,3514247.00,153,68906.00,362,16179.00,7481,2975.00,8860,1000.00,118325,400.00,,
98000078,2009-09-29,17,27,32,37,45,47,25,37,1,5,5,1,0,1,1,2,2,0,0.00,3,2355474.00,64,110412.00,190,20662.00,3336,4471.00,4375,1000.00,54975,400.00,,
98000077,2009-09-25,1,9,13,16,33,37,4,,4,2,5,1,2,2,0,2,0,0,0.00,1,4857863.00,51,95252.00,144,18741.00,2782,3686.00,3558,1000.00,49302,400.00,,
98000076,2009-09-22,3,4,8,12,21,42,48,"4,8",5,1,2,4,3,1,1,0,1,0,0.00,2,2163234.00,64,67601.00,129,18632.00,3202,2852.00,3199,1000.00,51826,400.00,,
98000075,2009-09-18,2,4,8,9,26,38,23,"2,4,26",4,2,1,5,4,0,1,1,0,0,0.00,2,2182614.00,73,59797.00,191,12697.00,3687,2499.00,4437,1000.00,56189,400.00,,
98000074,2009-09-15,2,4,26,36,43,48,30,48,2,4,1,5,2,0,1,1,2,1,154407830.00,1,10413145.00,42,121874.00,110,25852.00,2511,4303.00,3224,1000.00,46755,400.00,,
98000073,2009-09-11,10,16,18,31,33,48,7,,3,3,2,4,1,2,0,2,1,0,0.00,0,0.00,60,88240.00,124,23720.00,2615,4274.00,4370,1000.00,47434,400.00,,
98000072,2009-09-08,8,11,12,15,19,20,34,,6,0,3,3,1,5,0,0,0,0,0.00,1,9483995.00,109,40989.00,151,16437.00,3408,2767.00,3635,1000.00,52912,400.00,,
98000071,2009-09-04,5,28,31,36,40,49,20,36,1,5,3,3,1,0,1,3,1,0,0.00,0,0.00,42,119432.00,118,23616.00,2344,4517.00,3268,1000.00,43135,400.00,,
98000070,2009-09-01,7,8,12,19,26,36,9,12,4,2,2,4,2,2,1,1,0,0,0.00,1,4062694.00,63,64487.00,202,11173.00,2886,2971.00,4473,1000.00,46757,400.00,,
98000069,2009-08-28,12,23,39,44,45,48,47,,2,4,3,3,0,1,1,1,3,2,50000000.00,2,4486974.00,53,91080.00,116,23119.00,2747,3709.00,2895,1000.00,46238,400.00,,
98000068,2009-08-25,1,7,9,15,21,38,31,,5,1,5,1,3,1,1,1,0,2,50000000.00,0,0.00,74,56036.00,137,16815.00,3587,2440.00,3584,1000.00,56348,400.00,,
98000067,2009-08-21,11,13,32,37,42,43,20,11,2,4,4,2,0,2,0,2,2,0,0.00,1,9495234.00,40,126128.00,102,27479.00,2412,4415.00,3325,1000.00,42726,400.00,,
98000066,2009-08-18,11,12,18,31,46,47,27,,3,3,3,3,0,3,0,1,2,0,0.00,0,0.00,27,164818.00,98,25227.00,1970,4768.00,2778,1000.00,37823,400.00,,
98000065,2009-08-14,4,8,15,26,39,49,34,,3,3,3,3,2,1,1,1,1,1,100000000.00,1,4489420.00,71,63231.00,144,17320.00,2730,3471.00,3197,1000.00,46252,400.00,,
98000064,2009-08-11,3,24,27,28,30,46,42,,2,4,2,4,1,0,4,0,1,1,284498374.00,4,2434113.00,66,86330.00,151,20963.00,2977,4040.00,3873,1000.00,52227,400.00,,
98000063,2009-08-07,1,2,15,26,31,49,43,2,3,3,4,2,2,1,1,1,1,0,0.00,0,0.00,39,103555.00,106,21166.00,1967,4334.00,2750,1000.00,35053,400.00,,
98000062,2009-08-04,2,21,23,27,44,48,30,,3,3,3,3,1,0,3,0,2,0,0.00,1,15743151.00,47,115186.00,106,28374.00,2296,4977.00,3113,1000.00,44974,400.00,,
98000061,2009-07-31,4,7,9,10,24,42,41,10,5,1,2,4,4,0,1,0,1,0,0.00,0,0.00,77,70168.00,111,27042.00,3400,3354.00,3618,1000.00,58405,400.00,,
98000060,2009-07-28,2,10,13,15,25,49,4,,4,2,4,2,2,2,1,0,1,0,0.00,0,0.00,43,114567.00,128,21381.00,2625,3961.00,3992,1000.00,47987,400.00,,
98000059,2009-07-24,1,3,7,22,40,47,15,,4,2,4,2,3,0,1,1,1,0,0.00,1,9413035.00,47,99599.00,198,13134.00,3054,3235.00,5748,1000.00,53139,400.00,,
98000058,2009-07-21,5,17,27,28,39,48,44,,2,4,4,2,1,1,2,1,1,0,0.00,0,0.00,35,135195.00,118,22277.00,2465,4052.00,2713,1000.00,44574,400.00,,
98000057,2009-07-17,9,11,13,16,38,42,6,,4,2,3,3,1,3,0,1,1,0,0.00,1,14551763.00,78,58525.00,200,12680.00,3232,2981.00,4729,1000.00,53229,400.00,,
98000056,2009-07-14,4,5,15,37,41,44,8,,3,3,4,2,2,1,0,1,2,0,0.00,0,0.00,32,146520.00,87,29940.00,2061,4802.00,3004,1000.00,40284,400.00,,
98000055,2009-07-10,3,8,21,26,30,46,11,,3,3,2,4,2,0,3,0,1,1,197421067.00,0,0.00,72,73584.00,189,15573.00,3476,3217.00,4940,1000.00,59139,400.00,,
98000054,2009-07-07,2,25,31,37,39,47,35,47,1,5,5,1,1,0,1,3,1,0,0.00,1,5377504.00,42,128035.00,106,28183.00,2341,4849.00,3184,1000.00,44937,400.00,,
98000053,2009-07-03,17,19,32,40,41,47,37,,2,4,4,2,0,2,0,2,2,0,0.00,2,2790157.00,52,107313.00,137,22629.00,2298,5126.00,3649,1000.00,43410,400.00,,
98000052,2009-06-30,4,7,9,21,26,34,28,,4,2,3,3,3,0,2,1,0,0,0.00,1,4397546.00,66,66629.00,212,11523.00,3333,2785.00,5135,1000.00,56229,400.00,,
98000051,2009-06-26,6,12,33,38,43,45,49,"6,43",2,4,3,3,1,1,0,2,2,0,0.00,2,7446804.00,33,159792.00,107,27378.00,2610,4265.00,3124,1000.00,47388,400.00,,
98000050,2009-06-23,6,21,22,29,43,49,48,,3,3,4,2,1,0,3,0,2,0,0.00,0,0.00,41,114821.00,90,29059.00,2412,4120.00,2880,1000.00,42901,400.00,,
98000049,2009-06-19,2,12,19,23,40,42,9,,4,2,2,4,1,2,1,1,1,2,50000000.00,0,0.00,44,111654.00,127,21490.00,2482,4178.00,4119,1000.00,47458,400.00,,
98000048,2009-06-16,3,5,8,10,25,30,15,,4,2,3,3,4,0,2,0,0,1,100000000.00,4,1002654.00,146,27469.00,292,7630.00,4335,1953.00,4799,1000.00,57988,400.00,,
98000047,2009-06-12,12,13,32,41,43,44,21,44,2,4,3,3,0,2,0,1,3,0,0.00,1,4501337.00,34,132392.00,90,27786.00,1689,5626.00,2758,1000.00,34094,400.00,,
98000046,2009-06-09,26,27,35,36,44,49,42,"27,44,49",0,6,3,3,0,0,2,2,2,1,937684422.00,7,4641223.00,288,112807.00,686,26310.00,13457,5096.00,20019,1000.00,249838,400.00,,
98000045,2009-06-05,6,23,27,42,44,49,15,,2,4,3,3,1,0,2,0,3,0,0.00,3,6149346.00,190,97094.00,470,21806.00,9154,4254.00,12843,1000.00,164989,400.00,,
98000044,2009-06-02,11,12,20,28,34,46,41,34,3,3,1,5,0,3,1,1,1,0,0.00,3,7948695.00,140,94913.00,308,23968.00,7259,3864.00,7976,1000.00,126437,400.00,,
98000043,2009-05-29,21,29,30,34,36,45,49,,1,5,3,3,0,0,3,2,1,0,0.00,0,0.00,98,107736.00,248,23651.00,5413,4117.00,6853,1000.00,100051,400.00,,
98000042,2009-05-26,3,8,33,39,41,48,32,,2,4,4,2,2,0,0,2,2,0,0.00,2,3544414.00,75,94517.00,155,25407.00,3760,3980.00,4187,1000.00,68268,400.00,,
98000041,2009-05-22,1,2,16,18,32,40,15,32,4,2,1,5,2,2,0,2,0,0,0.00,2,11153414.00,55,110940.00,110,30816.00,2739,4702.00,3630,1000.00,51881,400.00,,
98000040,2009-05-19,11,31,32,38,46,48,42,,1,5,2,4,0,1,0,3,2,0,0.00,0,0.00,39,143998.00,98,31836.00,2151,5511.00,3051,1000.00,43443,400.00,,
98000039,2009-05-15,5,7,14,15,18,45,11,,5,1,4,2,2,3,0,0,1,0,0.00,0,0.00,48,111268.00,153,19393.00,3058,3687.00,4423,1000.00,55612,400.00,,
98000038,2009-05-12,1,3,20,26,39,44,30,3,3,3,3,3,2,1,1,1,1,0,0.00,0,0.00,37,141844.00,107,27249.00,2305,4806.00,3049,1000.00,42630,400.00,,
98000037,2009-05-08,3,15,19,22,24,31,5,15,5,1,4,2,1,2,2,1,0,0,0.00,3,3429972.00,43,125474.00,137,21879.00,2489,4576.00,3734,1000.00,46924,400.00,,
98000036,2009-05-05,12,15,37,42,45,47,29,,2,4,4,2,0,2,0,1,3,0,0.00,0,0.00,46,106402.00,94,28927.00,2234,4625.00,2956,1000.00,42029,400.00,,
98000035,2009-05-01,3,5,21,26,38,43,32,"5,43",3,3,4,2,2,0,2,1,1,1,497379016.00,6,1828902.00,113,97109.00,265,23005.00,5461,4242.00,6945,1000.00,100322,400.00,,
98000034,2009-04-28,5,18,29,30,39,43,26,,2,4,4,2,1,1,2,1,1,0,0.00,1,9783457.00,106,92296.00,199,27312.00,4552,4537.00,6738,1000.00,84393,400.00,,
98000033,2009-04-24,13,20,21,24,42,49,43,,4,2,3,3,0,2,2,0,2,0,0.00,3,2966654.00,57,156139.00,155,31899.00,3770,4983.00,4843,1000.00,73936,400.00,,
98000032,2009-04-21,11,16,23,27,36,39,35,16,3,3,4,2,0,2,2,2,0,0,0.00,3,2426163.00,78,93313.00,176,22975.00,3896,3943.00,4989,1000.00,69699,400.00,,
98000031,2009-04-17,16,18,21,22,24,38,34,,5,1,1,5,0,2,3,1,0,0,0.00,1,6253010.00,94,66521.00,158,21986.00,3451,3825.00,4678,1000.00,61415,400.00,,
98000030,2009-04-14,2,8,20,23,45,48,43,8,4,2,2,4,2,1,1,0,2,0,0.00,2,2986273.00,45,132723.00,146,22726.00,3179,3966.00,3753,1000.00,56450,400.00,,
98000029,2009-04-10,8,9,25,36,40,44,17,,2,4,2,4,2,0,1,2,1,0,0.00,3,3799989.00,63,99639.00,195,17883.00,3237,4093.00,4400,1000.00,60235,400.00,,
98000028,2009-04-07,3,12,24,31,43,46,42,,3,3,3,3,1,1,1,1,2,0,0.00,0,0.00,61,83978.00,118,24118.00,3260,3317.00,3236,1000.00,52754,400.00,,
98000027,2009-04-03,6,33,36,42,44,45,48,,1,5,2,4,1,0,0,2,3,0,0.00,3,1906657.00,39,146665.00,162,19615.00,2582,4676.00,3507,1000.00,48182,400.00,,
98000026,2009-03-31,13,16,23,25,31,47,36,,3,3,5,1,0,2,2,1,1,0,0.00,2,2673067.00,42,127288.00,121,24546.00,2379,4744.00,3638,1000.00,44925,400.00,,
98000025,2009-03-27,1,2,18,28,34,40,25,"2,18",3,3,1,5,2,1,1,2,0,0,0.00,3,1850847.00,44,126194.00,140,22033.00,2624,4467.00,4335,1000.00,49990,400.00,,
98000024,2009-03-24,2,7,18,21,25,29,32,"2,7,18",4,2,4,2,2,1,3,0,0,2,182527274.00,1,7674669.00,120,63955.00,201,21212.00,4348,3726.00,5102,1000.00,73552,0.00,,
98000023,2009-03-20,2,7,9,11,18,31,5,18,5,1,4,2,3,2,0,1,0,0,0.00,2,4008835.00,107,74931.00,285,15628.00,4920,3440.00,6923,1000.00,83423,400.00,,
98000022,2009-03-17,1,5,18,23,29,35,27,,4,2,5,1,2,1,2,1,0,0,0.00,1,6035977.00,80,75449.00,238,14089.00,3923,3248.00,5499,1000.00,64798,400.00,,
98000021,2009-03-13,9,24,32,45,46,47,33,9,2,4,3,3,1,0,1,1,3,0,0.00,3,4209384.00,62,110608.00,112,34016.00,2610,5546.00,3592,1000.00,49312,400.00,,
98000020,2009-03-10,9,13,26,28,36,38,46,"13,26",2,4,2,4,1,1,2,2,0,0,0.00,0,0.00,73,79047.00,155,20682.00,3655,3332.00,3890,1000.00,59002,400.00,,
98000019,2009-03-06,6,13,21,26,31,32,30,26,3,3,3,3,1,1,2,2,0,0,0.00,1,5444210.00,47,115834.00,120,25204.00,2793,4115.00,3656,1000.00,48729,400.00,,
98000018,2009-03-03,7,14,26,28,34,45,9,"26,34",2,4,2,4,1,1,2,1,1,0,0.00,2,5859223.00,65,86086.00,156,19927.00,2882,4098.00,4064,1000.00,51305,400.00,,
98000017,2009-02-27,13,17,19,26,34,36,2,,3,3,3,3,0,3,1,2,0,0,0.00,0,0.00,62,98755.00,140,24297.00,2954,4375.00,4351,1000.00,53161,400.00,,
98000016,2009-02-24,4,11,23,25,38,46,17,,3,3,3,3,1,1,2,1,1,0,0.00,1,5127266.00,86,59619.00,223,12773.00,3846,2814.00,4649,1000.00,60063,400.00,,
98000015,2009-02-20,1,13,24,34,40,49,37,,3,3,3,3,1,1,1,2,1,1,100000000.00,1,11473994.00,68,86068.00,180,18063.00,3184,3880.00,4267,1000.00,55338,400.00,,
98000014,2009-02-17,5,16,21,22,36,43,28,,4,2,3,3,1,1,2,1,1,1,100000000.00,0,0.00,71,79173.00,172,18156.00,3023,3925.00,4479,1000.00,52378,400.00,,
98000013,2009-02-13,2,3,7,24,42,45,10,,4,2,3,3,3,0,1,0,2,1,172400290.00,1,19746520.00,48,147142.00,167,23495.00,3415,4366.00,5071,1000.00,64032,400.00,,
