RaceDate,HorseName,RestDays
2023-05-10,ADEFILL,17.0
2023-06-10,ADEFILL,31.0
2023-10-25,ADEFILL,137.0
2023-11-26,ADEFILL,32.0
2023-12-03,ADEFILL,7.0
2023-12-23,ADEFILL,20.0
2024-01-24,ADEFILL,32.0
2024-02-18,ADEFILL,25.0
2024-03-03,ADEFILL,14.0
2024-04-03,ADEFILL,31.0
2024-05-29,ADEFILL,56.0
2024-07-10,ADEFILL,42.0
2024-10-06,ADEFILL,88.0
2022-09-25,ADIOS,999.0
2022-10-05,ADIOS,10.0
2022-11-16,ADIOS,42.0
2022-12-07,ADIOS,21.0
2022-12-28,ADIOS,21.0
2023-02-01,ADIOS,35.0
2023-02-22,ADIOS,21.0
2023-03-05,ADIOS,11.0
2023-03-29,ADIOS,24.0
2023-04-15,ADIOS,17.0
2023-05-07,ADIOS,22.0
2023-05-17,ADIOS,10.0
2023-06-04,ADIOS,18.0
2023-06-25,ADIOS,21.0
2023-07-09,ADIOS,14.0
2023-09-10,ADIOS,63.0
2023-10-01,ADIOS,21.0
2023-10-22,ADIOS,21.0
2024-02-21,ADIOS,122.0
2024-03-03,ADIOS,11.0
2024-04-07,ADIOS,35.0
2024-11-09,AERIS NOVA,999.0
2024-11-24,AERIS NOVA,15.0
2025-01-05,AERIS NOVA,42.0
2024-02-25,AEROINVINCIBLE,999.0
2024-03-10,AEROINVINCIBLE,14.0
2024-04-14,AEROINVINCIBLE,35.0
2024-05-19,AEROINVINCIBLE,35.0
2024-06-15,AEROINVINCIBLE,27.0
2024-09-15,AEROINVINCIBLE,92.0
2024-09-25,AEROINVINCIBLE,10.0
2024-10-06,AEROINVINCIBLE,11.0
2024-11-03,AEROINVINCIBLE,28.0
2024-12-01,AEROINVINCIBLE,28.0
2025-01-12,AEROINVINCIBLE,42.0
2023-12-10,AESOP'S FABLES,999.0
2023-04-26,AESTHETICISM,999.0
2023-05-28,AESTHETICISM,32.0
2023-06-28,AESTHETICISM,31.0
2023-07-12,AESTHETICISM,14.0
2023-09-24,AESTHETICISM,74.0
2023-10-01,AESTHETICISM,7.0
2023-10-22,AESTHETICISM,21.0
2023-11-05,AESTHETICISM,14.0
2023-11-11,AESTHETICISM,6.0
2023-12-17,AESTHETICISM,36.0
2024-01-01,AESTHETICISM,15.0
2024-01-28,AESTHETICISM,27.0
2024-02-07,AESTHETICISM,10.0
2024-02-28,AESTHETICISM,21.0
2024-03-20,AESTHETICISM,21.0
2024-04-07,AESTHETICISM,18.0
2024-05-05,AESTHETICISM,28.0
2024-05-29,AESTHETICISM,24.0
2024-06-12,AESTHETICISM,14.0
2024-07-04,AESTHETICISM,22.0
2024-11-17,AESTHETICISM,136.0
2024-12-04,AESTHETICISM,17.0
2024-12-26,AESTHETICISM,22.0
2023-05-21,AFFIRM,999.0
2023-09-24,AFFIRM,126.0
2023-10-04,AFFIRM,10.0
2023-11-11,AFFIRM,38.0
2023-12-03,AFFIRM,22.0
2023-12-29,AFFIRM,26.0
2024-01-10,AFFIRM,12.0
2024-02-12,AFFIRM,33.0
2024-02-18,AFFIRM,6.0
2024-04-07,AFFIRM,49.0
2024-07-01,AFFIRM,85.0
2024-07-14,AFFIRM,13.0
2024-09-15,AFFIRM,63.0
2024-09-28,AFFIRM,13.0
2024-10-20,AFFIRM,22.0
2024-11-20,AFFIRM,31.0
2024-12-11,AFFIRM,21.0
2025-01-08,AFFIRM,28.0
2024-03-16,AFFORDABLE,999.0
2024-03-31,AFFORDABLE,15.0
2024-04-17,AFFORDABLE,17.0
2024-04-24,AFFORDABLE,7.0
2024-05-05,AFFORDABLE,11.0
2024-05-15,AFFORDABLE,10.0
2024-06-23,AFFORDABLE,39.0
2024-07-14,AFFORDABLE,21.0
2024-10-01,AFFORDABLE,79.0
2024-11-09,AFFORDABLE,39.0
2024-11-27,AFFORDABLE,18.0
2024-12-22,AFFORDABLE,25.0
2023-04-30,AGURI,999.0
2022-11-09,AI ONE,999.0
2022-12-21,AI ONE,42.0
2023-01-18,AI ONE,28.0
2023-02-15,AI ONE,28.0
2023-03-01,AI ONE,14.0
2023-03-15,AI ONE,14.0
2023-04-06,AI ONE,22.0
2023-05-03,AI ONE,27.0
2023-05-31,AI ONE,28.0
2023-06-14,AI ONE,14.0
2023-09-27,AI ONE,105.0
2023-10-29,AI ONE,32.0
2023-11-29,AI ONE,31.0
2023-12-29,AI ONE,30.0
2024-01-17,AI ONE,19.0
2024-01-31,AI ONE,14.0
2023-02-12,ALACRITY,999.0
2023-03-05,ALACRITY,21.0
2023-04-02,ALACRITY,28.0
2023-04-23,ALACRITY,21.0
2023-05-31,ALACRITY,38.0
2023-07-01,ALACRITY,31.0
2023-09-24,ALACRITY,85.0
2023-10-22,ALACRITY,28.0
2023-11-26,ALACRITY,35.0
2024-01-07,ALACRITY,42.0
2024-01-24,ALACRITY,17.0
2024-02-18,ALACRITY,25.0
2024-03-03,ALACRITY,14.0
2024-03-10,ALACRITY,7.0
2024-04-03,ALACRITY,24.0
2024-04-20,ALACRITY,17.0
2024-05-11,ALACRITY,21.0
2024-06-08,ALACRITY,28.0
2024-06-23,ALACRITY,15.0
2022-09-18,ALCARI,999.0
2023-06-14,ALL ARE MINE,999.0
2023-07-03,ALL ARE MINE,19.0
2023-07-16,ALL ARE MINE,13.0
2023-09-10,ALL ARE MINE,56.0
2023-09-24,ALL ARE MINE,14.0
2023-10-15,ALL ARE MINE,21.0
2023-10-25,ALL ARE MINE,10.0
2023-11-15,ALL ARE MINE,21.0
2023-12-03,ALL ARE MINE,18.0
2023-12-23,ALL ARE MINE,20.0
2024-12-18,ALL ARE MINE,361.0
2025-01-01,ALL ARE MINE,14.0
2022-10-30,ALL BEAUTY,999.0
2022-11-12,ALL BEAUTY,13.0
2022-12-07,ALL BEAUTY,25.0
2023-01-04,ALL BEAUTY,28.0
2023-02-08,ALL BEAUTY,35.0
2023-03-01,ALL BEAUTY,21.0
2023-04-06,ALL BEAUTY,36.0
2023-05-24,ALL BEAUTY,48.0
2023-06-14,ALL BEAUTY,21.0
2023-10-11,ALL BEAUTY,119.0
2023-11-01,ALL BEAUTY,21.0
2023-12-06,ALL BEAUTY,35.0
2023-12-29,ALL BEAUTY,23.0
2024-01-17,ALL BEAUTY,19.0
2024-02-07,ALL BEAUTY,21.0
2024-02-15,ALL BEAUTY,8.0
2024-03-06,ALL BEAUTY,20.0
2024-03-27,ALL BEAUTY,21.0
2024-10-23,ALL EYES ON ME,999.0
2024-11-17,ALL EYES ON ME,25.0
2024-12-11,ALL EYES ON ME,24.0
2025-01-01,ALL EYES ON ME,21.0
2022-10-01,ALL FOR ST PAUL'S,999.0
2022-10-26,ALL FOR ST PAUL'S,25.0
2022-11-27,ALL FOR ST PAUL'S,32.0
2022-12-24,ALL FOR ST PAUL'S,27.0
2023-01-21,ALL FOR ST PAUL'S,28.0
2023-02-26,ALL FOR ST PAUL'S,36.0
2023-04-02,ALL FOR ST PAUL'S,35.0
2023-05-21,ALL FOR ST PAUL'S,49.0
2023-06-10,ALL FOR ST PAUL'S,20.0
2023-07-01,ALL FOR ST PAUL'S,21.0
2023-10-01,ALL FOR ST PAUL'S,92.0
2023-10-25,ALL FOR ST PAUL'S,24.0
2023-11-19,ALL FOR ST PAUL'S,25.0
2023-12-06,ALL FOR ST PAUL'S,17.0
2024-01-07,ALL FOR ST PAUL'S,32.0
2024-01-24,ALL FOR ST PAUL'S,17.0
2024-03-03,ALL FOR ST PAUL'S,39.0
2024-03-31,ALL FOR ST PAUL'S,28.0
2024-04-20,ALL FOR ST PAUL'S,20.0
2024-05-29,ALL FOR ST PAUL'S,39.0
2024-06-23,ALL FOR ST PAUL'S,25.0
2024-07-14,ALL FOR ST PAUL'S,21.0
2024-10-06,ALL FOR ST PAUL'S,84.0
2024-11-03,ALL FOR ST PAUL'S,28.0
2022-09-25,ALL IS GOOD,999.0
2022-10-09,ALL IS GOOD,14.0
2022-11-06,ALL IS GOOD,28.0
2022-11-27,ALL IS GOOD,21.0
2022-12-21,ALL IS GOOD,24.0
2023-01-11,ALL IS GOOD,21.0
2023-02-01,ALL IS GOOD,21.0
2023-03-15,ALL IS GOOD,42.0
2023-04-06,ALL IS GOOD,22.0
2023-06-10,ALL IS GOOD,65.0
2023-07-03,ALL IS GOOD,23.0
2023-09-10,ALL IS GOOD,69.0
2023-11-22,ALL IS GOOD,73.0
2023-12-17,ALL IS GOOD,25.0
2024-01-01,ALL IS GOOD,15.0
2024-01-24,ALL IS GOOD,23.0
2024-02-28,ALL IS GOOD,35.0
2024-03-31,ALL IS GOOD,32.0
2024-05-05,ALL IS GOOD,35.0
2022-09-18,ALL IS READY,999.0
2022-09-28,ALL IS READY,10.0
2022-10-30,ALL IS READY,32.0
2022-12-14,ALL IS READY,45.0
2023-01-15,ALL IS READY,32.0
2023-01-29,ALL IS READY,14.0
2023-02-08,ALL IS READY,10.0
2023-03-01,ALL IS READY,21.0
2023-04-02,ALL IS READY,32.0
2023-04-15,ALL IS READY,13.0
2023-05-31,ALL IS READY,46.0
2023-06-07,ALL IS READY,7.0
2023-06-28,ALL IS READY,21.0
2023-09-17,ALL IS READY,81.0
2023-10-25,ALL IS READY,38.0
2023-12-03,ALL IS READY,39.0
2023-12-17,ALL IS READY,14.0
2024-01-07,ALL IS READY,21.0
2024-01-21,ALL IS READY,14.0
2024-02-04,ALL IS READY,14.0
2024-03-16,ALL IS READY,41.0
2024-04-03,ALL IS READY,18.0
2024-04-20,ALL IS READY,17.0
2024-05-29,ALL IS READY,39.0
2022-11-09,ALL JOYFUL,999.0
2023-01-29,ALL JOYFUL,81.0
2022-10-01,ALL RICHES,999.0
2022-11-06,ALL RICHES,36.0
2022-12-04,ALL RICHES,28.0
2023-03-11,ALL RICHES,97.0
2023-04-12,ALL RICHES,32.0
2023-04-23,ALL RICHES,11.0
2023-07-03,ALL RICHES,71.0
2023-07-16,ALL RICHES,13.0
2024-02-18,ALL RICHES,217.0
2024-03-10,ALL RICHES,21.0
2024-03-20,ALL RICHES,10.0
2024-04-20,ALL RICHES,31.0
2024-06-02,ALL RICHES,43.0
2024-06-15,ALL RICHES,13.0
2024-07-06,ALL RICHES,21.0
2024-09-22,ALL RICHES,78.0
2024-10-01,ALL RICHES,9.0
2024-12-08,ALLCASH,999.0
2022-11-06,ALLGREEKTOME,999.0
2022-12-07,ALLGREEKTOME,31.0
2022-12-24,ALLGREEKTOME,17.0
2023-02-08,ALLGREEKTOME,46.0
2023-02-22,ALLGREEKTOME,14.0
2023-03-22,ALLGREEKTOME,28.0
2023-04-19,ALLGREEKTOME,28.0
2023-05-17,ALLGREEKTOME,28.0
2023-06-18,ALLGREEKTOME,32.0
2023-09-13,ALLGREEKTOME,87.0
2023-09-20,ALLGREEKTOME,7.0
2023-10-04,ALLGREEKTOME,14.0
2024-09-25,ALLGREEKTOME,357.0
2024-10-27,ALLGREEKTOME,32.0
2024-11-27,ALLGREEKTOME,31.0
2024-12-26,ALLGREEKTOME,29.0
2025-01-08,ALLGREEKTOME,13.0
2022-10-12,ALLOY KING,999.0
2022-10-26,ALLOY KING,14.0
2022-11-16,ALLOY KING,21.0
2022-12-21,ALLOY KING,35.0
2023-01-04,ALLOY KING,14.0
2023-02-22,ALLOY KING,49.0
2023-03-15,ALLOY KING,21.0
2023-05-03,ALLOY KING,49.0
2023-05-17,ALLOY KING,14.0
2023-07-03,ALLOY KING,47.0
2023-09-10,ALLOY KING,69.0
2023-10-18,ALLOY KING,38.0
2023-12-20,ALLOY KING,63.0
2024-01-17,ALLOY KING,28.0
2024-01-31,ALLOY KING,14.0
2024-02-21,ALLOY KING,21.0
2024-03-13,ALLOY KING,21.0
2024-03-27,ALLOY KING,14.0
2024-04-17,ALLOY KING,21.0
2024-05-08,ALLOY KING,21.0
2024-07-14,ALLOY KING,67.0
2024-09-08,ALLOY KING,56.0
2024-09-25,ALLOY KING,17.0
2024-11-06,ALLOY KING,42.0
2024-11-20,ALLOY KING,14.0
2024-12-04,ALLOY KING,14.0
2024-12-29,ALLOY KING,25.0
2022-12-18,ALLOY STAR,999.0
2023-01-15,ALLOY STAR,28.0
2023-01-21,ALLOY STAR,6.0
2023-02-12,ALLOY STAR,22.0
2023-03-05,ALLOY STAR,21.0
2023-03-26,ALLOY STAR,21.0
2023-04-15,ALLOY STAR,20.0
2023-05-21,ALLOY STAR,36.0
2024-11-24,ALLURING LAOS,999.0
2025-01-05,ALLURING LAOS,42.0
2024-06-26,ALMIGHTY KICK,999.0
2024-09-22,ALMIGHTY KICK,88.0
2024-10-06,ALMIGHTY KICK,14.0
2024-10-27,ALMIGHTY KICK,21.0
2024-11-27,ALMIGHTY KICK,31.0
2025-01-01,ALMIGHTY KICK,35.0
2024-05-11,ALP'S AFFECTION,999.0
2024-06-15,ALP'S AFFECTION,35.0
2024-07-10,ALP'S AFFECTION,25.0
2024-09-08,ALP'S AFFECTION,60.0
2024-10-06,ALP'S AFFECTION,28.0
2024-11-03,ALP'S AFFECTION,28.0
2024-11-24,ALP'S AFFECTION,21.0
2024-07-01,ALPHA ONE,999.0
2024-07-10,ALPHA ONE,9.0
2024-09-08,ALPHA ONE,60.0
2024-10-06,ALPHA ONE,28.0
2024-10-23,ALPHA ONE,17.0
2024-11-17,ALPHA ONE,25.0
2024-11-03,ALSONSO,999.0
2024-11-24,ALSONSO,21.0
2024-12-22,ALSONSO,28.0
2023-04-23,ALWAYS AWESOME,999.0
2023-05-13,ALWAYS AWESOME,20.0
2023-06-07,ALWAYS AWESOME,25.0
2023-10-01,ALWAYS AWESOME,116.0
2023-11-05,ALWAYS AWESOME,35.0
2023-12-03,ALWAYS AWESOME,28.0
2023-12-26,ALWAYS AWESOME,23.0
2024-01-07,ALWAYS AWESOME,12.0
2024-05-11,ALWAYS AWESOME,125.0
2024-10-01,ALWAYS AWESOME,143.0
2022-11-27,ALWAYS BEAUTIFUL,999.0
2023-04-30,ALWAYS BEAUTIFUL,154.0
2023-03-22,ALWAYS FLUKE,999.0
2023-04-09,ALWAYS FLUKE,18.0
2023-06-07,ALWAYS FLUKE,59.0
2023-07-03,ALWAYS FLUKE,26.0
2023-09-24,ALWAYS FLUKE,83.0
2023-10-15,ALWAYS FLUKE,21.0
2023-11-05,ALWAYS FLUKE,21.0
2024-03-03,ALWAYS FLUKE,119.0
2024-04-28,ALWAYS FLUKE,56.0
2024-05-26,ALWAYS FLUKE,28.0
2024-07-01,ALWAYS FLUKE,36.0
2024-09-15,ALWAYS FLUKE,76.0
2024-10-23,ALWAYS FLUKE,38.0
2024-11-03,ALWAYS FLUKE,11.0
2024-07-06,ALWAYS MY FOLKS,999.0
2024-09-08,ALWAYS MY FOLKS,64.0
2025-01-01,ALWAYS MY FOLKS,115.0
2023-07-09,AMAZING ACE,999.0
2023-09-10,AMAZING ACE,63.0
2023-09-27,AMAZING ACE,17.0
2023-10-18,AMAZING ACE,21.0
2024-05-22,AMAZING ACE,217.0
2024-06-12,AMAZING ACE,21.0
2024-07-10,AMAZING ACE,28.0
2024-05-19,AMAZING AWARD,999.0
2024-06-05,AMAZING AWARD,17.0
2024-10-23,AMAZING AWARD,140.0
2024-11-13,AMAZING AWARD,21.0
2024-11-27,AMAZING AWARD,14.0
2024-12-26,AMAZING AWARD,29.0
2025-01-08,AMAZING AWARD,13.0
2022-09-14,AMAZING BOY,999.0
2022-09-28,AMAZING BOY,14.0
2022-10-19,AMAZING BOY,21.0
2022-11-09,AMAZING BOY,21.0
2022-11-30,AMAZING BOY,21.0
2022-12-28,AMAZING BOY,28.0
2023-01-18,AMAZING BOY,21.0
2023-02-22,AMAZING BOY,35.0
2023-03-15,AMAZING BOY,21.0
2023-04-19,AMAZING BOY,35.0
2023-05-03,AMAZING BOY,14.0
2023-05-24,AMAZING BOY,21.0
2023-06-07,AMAZING BOY,14.0
2023-06-28,AMAZING BOY,21.0
2023-09-27,AMAZING BOY,91.0
2023-10-18,AMAZING BOY,21.0
2023-11-08,AMAZING BOY,21.0
2023-12-06,AMAZING BOY,28.0
2024-01-04,AMAZING BOY,29.0
2024-01-31,AMAZING BOY,27.0
2024-02-07,AMAZING BOY,7.0
2024-02-21,AMAZING BOY,14.0
2024-04-17,AMAZING BOY,56.0
2024-04-24,AMAZING BOY,7.0
2024-05-22,AMAZING BOY,28.0
2024-06-12,AMAZING BOY,21.0
2024-06-26,AMAZING BOY,14.0
2023-10-15,AMAZING DUCK,999.0
2023-11-26,AMAZING DUCK,42.0
2023-12-17,AMAZING DUCK,21.0
2024-01-13,AMAZING DUCK,27.0
2024-01-28,AMAZING DUCK,15.0
2024-02-18,AMAZING DUCK,21.0
2024-03-20,AMAZING DUCK,31.0
2024-04-20,AMAZING DUCK,31.0
2024-05-19,AMAZING DUCK,29.0
2024-05-29,AMAZING DUCK,10.0
2024-06-23,AMAZING DUCK,25.0
2024-07-06,AMAZING DUCK,13.0
2024-09-08,AMAZING DUCK,64.0
2024-10-01,AMAZING DUCK,23.0
2024-12-18,AMAZING DUCK,78.0
2024-07-01,AMAZING FUN,999.0
2024-09-15,AMAZING FUN,76.0
2025-01-05,AMAZING GALAXY,999.0
2022-10-30,AMAZING INNOVATOR,999.0
2022-11-12,AMAZING INNOVATOR,13.0
2022-12-14,AMAZING INNOVATOR,32.0
2022-09-18,AMAZING NEWS,999.0
2022-10-01,AMAZING NEWS,13.0
2022-10-30,AMAZING NEWS,29.0
2022-11-23,AMAZING NEWS,24.0
2022-12-14,AMAZING NEWS,21.0
2023-01-04,AMAZING NEWS,21.0
2023-01-18,AMAZING NEWS,14.0
2023-02-08,AMAZING NEWS,21.0
2022-10-01,AMAZING ONE PLUS,999.0
2022-10-19,AMAZING ONE PLUS,18.0
2022-11-16,AMAZING ONE PLUS,28.0
2022-12-07,AMAZING ONE PLUS,21.0
2022-12-28,AMAZING ONE PLUS,21.0
2023-01-18,AMAZING ONE PLUS,21.0
2023-03-15,AMAZING ONE PLUS,56.0
2023-04-06,AMAZING ONE PLUS,22.0
2022-09-11,AMAZING ROCKY,999.0
2022-10-16,AMAZING ROCKY,35.0
2022-11-23,AMAZING ROCKY,38.0
2023-01-04,AMAZING ROCKY,42.0
2023-02-08,AMAZING ROCKY,35.0
2023-03-01,AMAZING ROCKY,21.0
2023-03-22,AMAZING ROCKY,21.0
2023-04-26,AMAZING ROCKY,35.0
2023-05-21,AMAZING ROCKY,25.0
2023-06-10,AMAZING ROCKY,20.0
2023-07-12,AMAZING ROCKY,32.0
2023-09-13,AMAZING ROCKY,63.0
2023-09-24,AMAZING ROCKY,11.0
2023-10-04,AMAZING ROCKY,10.0
2023-10-18,AMAZING RUN,999.0
2023-11-01,AMAZING RUN,14.0
2023-12-17,AMAZING RUN,46.0
2023-12-26,AMAZING RUN,9.0
2024-01-28,AMAZING RUN,33.0
2024-02-18,AMAZING RUN,21.0
2024-03-10,AMAZING RUN,21.0
2024-06-26,AMAZING RUN,108.0
2024-07-14,AMAZING RUN,18.0
2024-09-08,AMAZING RUN,56.0
2024-09-28,AMAZING RUN,20.0
2024-10-20,AMAZING RUN,22.0
2024-11-17,AMAZING RUN,28.0
2025-01-05,AMAZING RUN,49.0
2022-10-09,AMAZING TEENS,999.0
2022-10-26,AMAZING TEENS,17.0
2022-11-12,AMAZING TEENS,17.0
2022-12-04,AMAZING TEENS,22.0
2022-12-24,AMAZING TEENS,20.0
2023-01-08,AMAZING TEENS,15.0
2023-01-29,AMAZING TEENS,21.0
2023-02-26,AMAZING TEENS,28.0
2023-03-11,AMAZING TEENS,13.0
2023-03-29,AMAZING TEENS,18.0
2023-04-23,AMAZING TEENS,25.0
2023-05-10,AMAZING TEENS,17.0
2023-06-10,AMAZING TEENS,31.0
2023-10-29,AMAZING TEENS,141.0
2023-11-11,AMAZING TEENS,13.0
2023-12-03,AMAZING TEENS,22.0
2023-12-23,AMAZING TEENS,20.0
2024-01-10,AMAZING TEENS,18.0
2024-01-24,AMAZING TEENS,14.0
2024-02-18,AMAZING TEENS,25.0
2024-03-06,AMAZING TEENS,17.0
2024-03-27,AMAZING TEENS,21.0
2023-03-01,AMAZING TRAVIS,999.0
2023-03-22,AMAZING TRAVIS,21.0
2023-04-12,AMAZING TRAVIS,21.0
2023-05-13,AMAZING TRAVIS,31.0
2023-06-10,AMAZING TRAVIS,28.0
2023-07-16,AMAZING TRAVIS,36.0
2023-11-01,AMAZING TRAVIS,108.0
2023-12-13,AMAZING TRAVIS,42.0
2022-09-11,AMAZING VICTORY,999.0
2022-10-01,AMAZING VICTORY,20.0
2022-11-06,AMAZING VICTORY,36.0
2022-12-04,AMAZING VICTORY,28.0
2023-01-08,AMAZING VICTORY,35.0
2023-01-29,AMAZING VICTORY,21.0
2023-02-19,AMAZING VICTORY,21.0
2023-03-11,AMAZING VICTORY,20.0
2023-04-02,AMAZING VICTORY,22.0
2023-05-21,AMAZING VICTORY,49.0
2023-06-18,AMAZING VICTORY,28.0
2023-07-16,AMAZING VICTORY,28.0
2023-10-15,AMAZING VICTORY,91.0
2023-11-11,AMAZING VICTORY,27.0
2023-12-10,AMAZING VICTORY,29.0
2024-01-01,AMAZING VICTORY,22.0
2024-01-28,AMAZING VICTORY,27.0
2024-02-25,AMAZING VICTORY,28.0
2024-04-14,AMAZING VICTORY,49.0
2024-05-11,AMAZING VICTORY,27.0
2024-06-12,AMAZING VICTORY,32.0
2024-07-14,AMAZING VICTORY,32.0
2024-10-13,AMAZING VICTORY,91.0
2024-11-09,AMAZING VICTORY,27.0
2024-11-24,AMAZING VICTORY,15.0
2025-01-12,AMAZING VICTORY,49.0
2024-01-07,AMAZINGTEAMWORK,999.0
2024-01-21,AMAZINGTEAMWORK,14.0
2024-02-07,AMAZINGTEAMWORK,17.0
2024-03-10,AMAZINGTEAMWORK,32.0
2022-09-11,AMBITIOUS HEART,999.0
2022-09-28,AMBITIOUS HEART,17.0
2022-10-19,AMBITIOUS HEART,21.0
2022-11-20,AMBITIOUS HEART,32.0
2022-12-14,AMBITIOUS HEART,24.0
2022-10-05,AMIGOS GIGGLE,999.0
2022-10-19,AMIGOS GIGGLE,14.0
2023-07-01,AMIGOS GIGGLE,255.0
2024-06-15,ANGELIC,999.0
2024-09-22,ANGELIC,99.0
2022-12-18,ANGELS HUNTER,999.0
2023-01-18,ANGELS HUNTER,31.0
2023-02-12,ANGELS HUNTER,25.0
2023-03-26,ANGELS HUNTER,42.0
2023-04-26,ANGELS HUNTER,31.0
2023-05-31,ANGELS HUNTER,35.0
2023-11-26,ANGELS HUNTER,179.0
2023-12-23,ANGELS HUNTER,27.0
2024-01-28,ANGELS HUNTER,36.0
2024-02-25,ANGELS HUNTER,28.0
2024-03-13,ANGELS HUNTER,17.0
2024-04-03,ANGELS HUNTER,21.0
2024-11-03,ANOTHER WORLD,999.0
2024-11-24,ANOTHER WORLD,21.0
2024-12-22,ANOTHER WORLD,28.0
2025-01-05,ANOTHER WORLD,14.0
2025-01-12,ANOTHER ZONDA,999.0
2024-12-08,ANTINO,999.0
2023-07-03,AORAKI SUMMIT,999.0
2023-10-11,AORAKI SUMMIT,100.0
2023-11-11,AORAKI SUMMIT,31.0
2023-12-17,AORAKI SUMMIT,36.0
2024-01-07,AORAKI SUMMIT,21.0
2024-01-28,AORAKI SUMMIT,21.0
2024-06-15,AORAKI SUMMIT,139.0
2022-09-18,APACHE PASS,999.0
2022-10-09,APACHE PASS,21.0
2022-10-26,APACHE PASS,17.0
2022-11-20,APACHE PASS,25.0
2022-12-04,APACHE PASS,14.0
2023-01-08,APACHE PASS,35.0
2023-02-08,APACHE PASS,31.0
2023-03-05,APACHE PASS,25.0
2023-05-10,APACHE PASS,66.0
2023-10-25,APACHE PASS,168.0
2024-01-24,APACHE PASS,91.0
2024-03-03,APACHE PASS,39.0
2024-04-03,APACHE PASS,31.0
2024-04-20,APACHE PASS,17.0
2024-05-05,APACHE PASS,15.0
2024-05-11,APACHE PASS,6.0
2024-05-29,APACHE PASS,18.0
2024-06-23,APACHE PASS,25.0
2024-10-06,APACHE PASS,105.0
2024-10-23,APACHE PASS,17.0
2024-11-20,APACHE PASS,28.0
2024-12-01,APACHE PASS,11.0
2024-12-18,APACHE PASS,17.0
2022-09-18,APEX TOP,999.0
2022-10-09,APEX TOP,21.0
2022-11-09,APEX TOP,31.0
2022-12-18,APEX TOP,39.0
2023-01-01,APEX TOP,14.0
2023-02-19,APEX TOP,49.0
2023-03-05,APEX TOP,14.0
2023-03-29,APEX TOP,24.0
2023-04-15,APEX TOP,17.0
2023-05-07,APEX TOP,22.0
2023-06-10,APEX TOP,34.0
2023-07-03,APEX TOP,23.0
2023-10-22,APEX TOP,111.0
2023-11-05,APEX TOP,14.0
2023-11-26,APEX TOP,21.0
2023-12-17,APEX TOP,21.0
2024-01-01,APEX TOP,15.0
2024-02-12,APEX TOP,42.0
2024-03-10,APOLAR FIGHTER,999.0
2024-04-07,APOLAR FIGHTER,28.0
2024-04-20,APOLAR FIGHTER,13.0
2024-05-01,APOLAR FIGHTER,11.0
2024-06-23,APOLAR FIGHTER,53.0
2024-11-06,APOLAR FIGHTER,136.0
2024-11-20,APOLAR FIGHTER,14.0
2024-12-11,APOLAR FIGHTER,21.0
2025-01-08,APOLAR FIGHTER,28.0
2022-11-12,ARIEL,999.0
2022-11-27,ARIEL,15.0
2022-12-21,ARIEL,24.0
2023-01-24,ARIEL,34.0
2023-02-22,ARIEL,29.0
2023-03-26,ARIEL,32.0
2023-04-23,ARIEL,28.0
2023-05-13,ARIEL,20.0
2023-05-31,ARIEL,18.0
2023-06-25,ARIEL,25.0
2023-07-16,ARIEL,21.0
2023-09-10,ARIEL,56.0
2023-10-01,ARIEL,21.0
2023-11-05,ARIEL,35.0
2023-11-19,ARIEL,14.0
2023-12-10,ARIEL,21.0
2023-12-26,ARIEL,16.0
2024-01-13,ARIEL,18.0
2024-02-04,ARIEL,22.0
2024-03-10,ARIEL,35.0
2024-04-07,ARIEL,28.0
2024-05-05,ARIEL,28.0
2024-05-19,ARIEL,14.0
2024-06-08,ARIEL,20.0
2024-07-01,ARIEL,23.0
2024-07-14,ARIEL,13.0
2024-10-01,ARIEL,79.0
2024-11-03,ARIEL,33.0
2024-11-24,ARIEL,21.0
2024-12-18,ARIEL,24.0
2025-01-05,ARIEL,18.0
2022-11-23,ARMOUR EAGLE,999.0
2022-12-21,ARMOUR EAGLE,28.0
2023-01-11,ARMOUR EAGLE,21.0
2023-02-01,ARMOUR EAGLE,21.0
2023-03-01,ARMOUR EAGLE,28.0
2023-03-22,ARMOUR EAGLE,21.0
2023-05-17,ARMOUR EAGLE,56.0
2023-06-14,ARMOUR EAGLE,28.0
2023-07-06,ARMOUR EAGLE,22.0
2023-09-13,ARMOUR EAGLE,69.0
2023-10-01,ARMOUR EAGLE,18.0
2023-12-10,ARMOUR EAGLE,70.0
2023-12-29,ARMOUR EAGLE,19.0
2024-01-17,ARMOUR EAGLE,19.0
2024-01-31,ARMOUR EAGLE,14.0
2024-02-18,ARMOUR EAGLE,18.0
2024-03-16,ARMOUR EAGLE,27.0
2024-03-31,ARMOUR EAGLE,15.0
2024-04-10,ARMOUR EAGLE,10.0
2024-05-01,ARMOUR EAGLE,21.0
2024-05-15,ARMOUR EAGLE,14.0
2024-06-05,ARMOUR EAGLE,21.0
2024-07-04,ARMOUR EAGLE,29.0
2024-09-25,ARMOUR EAGLE,83.0
2023-12-23,ARMOUR WAR EAGLE,999.0
2024-01-21,ARMOUR WAR EAGLE,29.0
2024-02-12,ARMOUR WAR EAGLE,22.0
2024-03-16,ARMOUR WAR EAGLE,33.0
2024-04-14,ARMOUR WAR EAGLE,29.0
2024-10-20,ARMOUR WAR EAGLE,189.0
2024-11-03,ARMOUR WAR EAGLE,14.0
